report_time,sku_id,snapshot_date,units_on_hand,units_in_backroom,days_of_supply,expiry_nearest_date,total_available,product_name,category,is_perishable,avg_daily_demand,std_daily_demand,avg_demand_seasonal,safety_stock_seasonal,reorder_point_optimized,lead_time_final,avg_fill_rate,reliability_score,total_revenue,unit_price,unit_cost,pack_size,seasonal_factor,supplier_name,days_of_supply_current,demand_for_calc,alert_tier,units_needed,units_to_order,revenue_at_risk,is_phantom,demand_lift_factor,is_on_promo,f1_tier,f2_revenue,f3_dos,f4_supplier,f5_seasonal,priority_score,store_id
2026-04-25 12:52:35,P01023,2025-12-29,34,220,1.17,,254,EverFresh Deluxe Pasta 12-Pack,Canned & Pantry,False,25.2,8.210429332610078,23.5872,114,304,7.538461538461538,0.9226903749516814,0.972,334048.47000000003,23.11,10.7,1,0.936,FairDeal Supply,1.17,23.5872,CRITICAL,255.0,255.0,6993.63546336,False,1.0,False,1000,6.99363546336,4.582142857142857,0.5600000000000005,-0.6400000000000006,1011.4957783205028,S0003
2026-04-25 12:52:35,P00696,2025-12-29,0,0,0.0,,0,HomeLine Ultra Skincare 250g,Personal Care,False,18.4860853432282,6.003816264669904,17.302975881261595,128,346,11.73913043478261,0.9314713504175064,0.77,95891.6,9.65,6.38,6,0.936,QuickTurn Logistics,0.0,17.302975881261595,CRITICAL,446.0,450.0,2337.6320415584414,False,1.0,False,1000,2.3376320415584413,5.0,4.6,-0.6400000000000006,1011.2976320415584,S0003
2026-04-25 12:52:35,P00474,2025-12-29,0,0,0.0,2026-10-13,0,DailyEssentials Original Cakes 1kg,Bakery,True,18.33276740237691,7.357117150802769,17.159470288624785,79,218,7.571428571428571,0.924282212885154,0.949,126372.21,12.12,4.29,6,0.936,PlatinumPath Logistics,0.0,17.159470288624785,CRITICAL,371.0,372.0,2911.618918573853,False,1.0,False,1000,2.9116189185738532,5.0,1.020000000000001,-0.6400000000000006,1008.2916189185738,S0003
2026-04-25 12:52:35,P01207,2025-12-29,6,0,0.48,,6,SimplySmart Smooth Accessories 24ct,Pet Supplies,False,10.8841059602649,4.018590179017565,10.187523178807949,55,168,10.344827586206897,0.9224137931034484,0.942,140223.42,21.33,10.2,1,0.936,MapleleafFoods,0.48,10.187523178807949,CRITICAL,243.0,243.0,2937.8942343417216,False,1.0,False,1000,2.9378942343417216,4.828571428571428,1.160000000000001,-0.6400000000000006,1008.2864656629132,S0003
2026-04-25 12:52:35,P01218,2025-12-29,56,3,2.75,,59,EverFresh Extra Fresh Supplements 1L,Health & Wellness,False,17.836940836940837,6.392799227058312,16.69537662337662,54,145,5.075757575757576,0.9281450872359964,0.971,266756.66,21.62,14.32,1,0.936,MountainTop Supply,2.75,16.69537662337662,CRITICAL,260.0,260.0,4060.7329792207793,False,1.0,False,1000,4.060732979220779,4.017857142857143,0.5800000000000005,-0.6400000000000006,1008.018590122078,S0003
2026-04-25 12:52:35,P00862,2025-12-29,11,0,1.59,2026-10-12,11,QuickFresh Bold Beef 500g,Meat & Seafood,True,6.482093663911845,3.052476036818782,6.067239669421487,25,63,5.826086956521739,0.9304739522130828,0.969,172225.22,36.97,17.27,48,0.936,WholeFarm Provisions,1.59,6.067239669421487,CRITICAL,110.0,144.0,2783.6356056793384,False,1.0,False,1000,2.7836356056793385,4.432142857142857,0.6200000000000006,-0.6400000000000006,1007.1957784628222,S0003
2026-04-25 12:52:35,P00681,2025-12-29,128,0,3.78,,128,BlueRidge Value Pack Skincare 250g,Personal Care,False,30.74175824175824,8.578903986121746,28.77428571428571,126,357,7.510204081632653,0.9306869089099054,0.846,832830.68,37.4,20.38,1,0.936,JupiterReach Supply,3.78,28.77428571428571,WARNING,491.0,491.0,10998.33768,False,1.0,False,100,10.99833768,3.65,3.0800000000000005,-0.6400000000000006,117.08833768,S0003
2026-04-25 12:52:35,P01135,2025-12-29,226,204,6.58,,430,ClearChoice Premium Diapers 6-Pack,Baby & Infant,False,31.13953488372093,8.48397098173885,29.14660465116279,44,103,1.88659793814433,0.9212192548096436,0.756,970234.9,42.65,17.35,48,0.936,FreshFlow Inc.,6.58,29.14660465116279,WARNING,34.0,48.0,9223.82194772093,False,1.0,False,100,9.22382194772093,2.6500000000000004,4.88,-0.6400000000000006,116.11382194772094,S0003
2026-04-25 12:52:35,P00021,2025-12-29,110,59,4.8,,169,EverFresh Premium Energy Drinks 6-Pack,Beverages,False,21.133608815426996,7.3557896451241245,19.781057851239662,55,155,4.714285714285714,0.9209248695230003,0.767,540981.43,36.01,22.78,12,0.936,TimberLine Trading,4.8,19.781057851239662,WARNING,202.0,204.0,6553.30621765289,False,1.0,False,100,6.5533062176528905,3.2857142857142856,4.66,-0.6400000000000006,113.85902050336718,S0003
2026-04-25 12:52:35,P00428,2025-12-29,178,44,6.35,2026-07-07,222,HearthStone Lite Bread 1L,Bakery,True,24.402635431918007,7.200142070142669,22.840866764275255,102,333,9.45,0.9186830835117772,0.759,372507.45,22.35,8.68,24,0.936,VanguardSupply Co.,6.35,22.840866764275255,WARNING,314.0,336.0,3905.274297188872,False,1.0,False,100,3.905274297188873,2.7321428571428577,4.82,-0.6400000000000006,110.81741715433172,S0003
2026-04-25 12:52:35,P00453,2025-12-29,97,149,6.5,2026-07-29,246,UrbanHarvest Crispy Bread 6-Pack,Bakery,True,13.25035360678925,4.756192833704885,12.402330975954738,56,165,8.186046511627907,0.92408226023448,0.717,296647.08,31.76,17.29,48,0.936,QualityFirst Supply,6.5,12.402330975954738,WARNING,30.0,48.0,2954.235238472419,False,1.0,False,100,2.954235238472419,2.6785714285714284,5.66,-0.6400000000000006,110.65280666704383,S0003
2026-04-25 12:52:35,P00651,2025-12-29,138,32,6.71,,170,TrueGrain Classic Toothpaste 24ct,Personal Care,False,18.039473684210527,5.825668224702968,16.884947368421052,79,252,9.575,0.9168168168168168,0.843,499536.17,41.07,20.49,36,0.936,BeaconPoint Logistics,6.71,16.884947368421052,WARNING,229.0,252.0,5055.358307589474,False,1.0,False,100,5.055358307589474,2.6035714285714286,3.140000000000001,-0.6400000000000006,110.1589297361609,S0003
2026-04-25 12:52:35,P00315,2025-12-29,103,189,6.42,,292,GoldenLeaf Original Popcorn 6-Pack,Snacks,False,14.130781499202552,4.763290791526505,13.226411483253589,91,269,12.555555555555555,0.9131368937998772,0.714,177465.80000000002,20.03,9.12,12,0.936,LionShare Provisions,6.42,13.226411483253589,WARNING,60.0,60.0,2008.131666832536,False,1.0,False,100,2.008131666832536,2.7071428571428573,5.720000000000001,-0.6400000000000006,109.7952745239754,S0003
2026-04-25 12:52:35,P01157,2025-12-29,87,0,7.07,,87,FreshMoment Value Pack Litter 150g,Pet Supplies,False,10.972527472527473,3.9833647464810857,10.270285714285714,55,149,8.511627906976743,0.9133402753673492,0.742,305461.12,38.24,22.1,6,0.936,GoldCoast Supply,7.07,10.270285714285714,WARNING,145.0,150.0,2721.6585792,False,1.0,False,100,2.7216585792,2.475,5.16,-0.6400000000000006,109.7166585792,S0003
2026-04-25 12:52:35,P00432,2025-12-29,136,29,8.3,2026-04-30,165,NovaBrand Natural Cookies 150g,Bakery,True,14.917134831460674,5.536747327042364,13.96243820224719,76,205,8.613636363636363,0.9344821844821845,0.836,521511.33,49.55,21.87,48,0.936,Harvest Partners LLC,8.3,13.96243820224719,WARNING,151.0,192.0,3943.481233651684,False,1.0,False,100,3.943481233651685,2.0357142857142856,3.2800000000000007,-0.6400000000000006,108.61919551936596,S0003
2026-04-25 12:52:35,P01169,2025-12-29,82,0,5.4,,82,SimplySmart Lite Cat Food 150g,Pet Supplies,False,13.235747303543912,4.631636157083315,12.388659476117102,67,210,10.78125,0.9142517301038062,0.969,404036.6,47.3,29.06,12,0.936,WholeFarm Provisions,5.4,12.388659476117102,WARNING,226.0,228.0,5039.458901694914,False,1.0,False,100,5.039458901694914,3.071428571428571,0.6200000000000006,-0.6400000000000006,108.09088747312347,S0003
2026-04-25 12:52:35,P00976,2025-12-29,62,65,4.48,2026-12-18,127,BrightBasket Family Size Herbs 250g,Produce,True,12.090909090909092,4.280957758095648,11.31709090909091,56,166,9.078947368421051,0.923023417574774,0.971,291953.24,37.35,22.2,1,0.936,MountainTop Supply,4.48,11.31709090909091,WARNING,135.0,135.0,4024.040648727273,False,1.0,False,100,4.024040648727273,3.3999999999999995,0.5800000000000005,-0.6400000000000006,107.36404064872728,S0003
2026-04-25 12:52:35,P00791,2025-12-29,173,35,5.71,,208,SimplySmart Premium Trash Bags 24ct,Household,False,27.357041251778092,8.70859210311999,25.606190611664292,94,299,7.48,0.9290953545232274,0.832,144984.65,7.66,3.58,48,0.936,YellowBrick Wholesale,5.71,25.606190611664292,WARNING,343.0,384.0,1626.0289525075389,False,1.0,False,100,1.6260289525075389,2.9607142857142854,3.3600000000000008,-0.6400000000000006,107.30674323822184,S0003
2026-04-25 12:52:35,P00243,2025-12-29,35,20,6.15,2026-05-31,55,BrightBasket Premium Yogurt 500g,Dairy & Eggs,True,5.25103448275862,2.6122088312558533,4.914968275862068,9,17,1.489795918367347,0.9173955296404276,0.847,129356.64,34.44,22.19,24,0.936,UpNorth Supply Co.,6.15,4.914968275862068,WARNING,22.0,24.0,1328.781333252413,False,1.0,False,100,1.3287813332524134,2.803571428571429,3.0600000000000005,-0.6400000000000006,106.55235276182384,S0003
2026-04-25 12:52:35,P00505,2025-12-29,65,51,4.56,2026-01-19,116,UrbanHarvest Deluxe Cakes 500g,Bakery,True,12.78826895565093,5.028381313348289,11.96981974248927,46,129,6.473684210526316,0.9243166054671562,0.872,53704.96,6.05,2.13,24,0.936,FuelForward Distributors,4.56,11.96981974248927,WARNING,130.0,144.0,683.6203451330472,False,1.0,False,100,0.6836203451330471,3.371428571428572,2.56,-0.6400000000000006,105.97504891656162,S0003
2026-04-25 12:52:35,P00450,2025-12-29,41,0,5.91,2026-08-05,41,QuickFresh Premium Cakes 6-Pack,Bakery,True,6.383542538354254,3.4788920172278326,5.9749958158995815,28,73,6.964912280701754,0.9112724339584592,0.84,5922.42,1.32,0.59,48,0.936,EastWest Provisions,5.91,5.9749958158995815,WARNING,85.0,96.0,63.805785318828455,False,1.0,False,100,0.0638057853188284,2.8892857142857142,3.2000000000000006,-0.6400000000000006,105.51309149960456,S0003
2026-04-25 12:52:35,P00471,2025-12-29,75,35,6.81,2026-02-13,110,BlueRidge Natural Rolls 150g,Bakery,True,10.03801652892562,4.12473672044306,9.39558347107438,72,214,14.125,0.9337050805452292,0.977,116755.24,19.44,12.63,48,0.936,XpertChain Logistics,6.81,9.39558347107438,WARNING,155.0,192.0,1313.2545258525622,False,1.0,False,100,1.3132545258525623,2.567857142857143,0.4600000000000004,-0.6400000000000006,103.7011116687097,S0003
2026-04-25 12:52:35,P00640,2025-12-29,320,0,11.33,,320,GoldenLeaf Natural Soap 6-Pack,Personal Care,False,25.426573426573427,8.377716132568127,23.79927272727273,169,488,12.533333333333331,0.9190040650406504,0.977,573414.4,32.0,18.27,48,0.936,XpertChain Logistics,11.33,23.79927272727273,WARNING,312.0,336.0,2033.4098618181815,False,1.0,False,100,2.0334098618181815,0.9535714285714284,0.4600000000000004,-0.6400000000000006,102.8069812903896,S0003
2026-04-25 12:52:35,P00728,2025-12-29,261,12,11.03,,273,FreshMoment Extra Fresh Shampoo 12-Pack,Personal Care,False,21.34610123119015,6.523029423586187,19.97995075239398,89,256,7.795918367346939,0.9419245442984316,0.84,768184.92,49.23,21.68,12,0.936,EastWest Provisions,11.03,19.97995075239398,MONITOR,163.0,0.0,2921.3305373548565,False,1.0,False,10,2.9213305373548564,1.060714285714286,3.2000000000000006,-0.6400000000000006,16.54204482306914,S0003
2026-04-25 12:52:35,P01038,2025-12-29,116,0,12.23,,116,QuickFresh Lite Canned Beans 500g,Canned & Pantry,False,8.88782489740082,4.67180432738858,8.319004103967167,23,54,3.392156862745098,0.9222689075630252,0.717,234472.32,37.18,17.78,12,0.936,QualityFirst Supply,12.23,8.319004103967167,MONITOR,29.0,0.0,547.4620134763336,False,1.0,False,10,0.5474620134763336,0.6321428571428569,5.66,-0.6400000000000006,16.19960487061919,S0003
2026-04-25 12:52:35,P01150,2025-12-29,306,0,11.43,,306,PureStart Ultra Baby Care 24ct,Baby & Infant,False,25.32421340629275,8.303008319542705,23.703463748290012,49,143,3.703703703703704,0.9255736714975844,0.77,101752.06,5.63,3.02,1,0.936,QuickTurn Logistics,11.43,23.703463748290012,MONITOR,114.0,0.0,342.9677873203831,False,1.0,False,10,0.3429677873203831,0.9178571428571428,4.6,-0.6400000000000006,15.220824930177525,S0003
2026-04-25 12:52:35,P00756,2025-12-29,193,102,10.56,,295,EcoGreen Organic Detergent 500ml,Household,False,16.6046511627907,5.351576926226885,15.541953488372092,61,172,6.655172413793103,0.9326436781609196,0.836,195300.42,16.09,7.63,6,0.936,Harvest Partners LLC,10.56,15.541953488372092,MONITOR,27.0,0.0,860.2409087999999,False,1.0,False,10,0.8602409087999999,1.2285714285714284,3.2800000000000007,-0.6400000000000006,14.728812337371428,S0003
2026-04-25 12:52:35,P01132,2025-12-29,134,42,11.3,,176,BlueRidge Smooth Baby Care 1L,Baby & Infant,False,10.400820793433653,3.8130201432783553,9.735168262653898,48,137,8.477272727272727,0.9192456479690524,0.899,282755.57,37.19,17.76,1,0.936,StoneGate Distributors,11.3,9.735168262653898,MONITOR,43.0,0.0,977.5374507578656,False,1.0,False,10,0.9775374507578656,0.964285714285714,2.0199999999999996,-0.6400000000000006,13.321823165043575,S0003
2026-04-25 12:52:35,P01121,2025-12-29,21,8,7.01,,29,SunValley Farm Baby Food 6-Pack,Baby & Infant,False,2.96242774566474,1.6358073199844585,2.7728323699421966,9,19,3.1914893617021276,0.902482269503546,0.952,15176.95,7.48,3.92,12,0.936,ClearWater Provisions,7.01,2.7728323699421966,MONITOR,19.0,0.0,144.97809502890175,False,1.0,False,10,0.1449780950289017,2.496428571428571,0.9600000000000009,-0.6400000000000006,12.961406666457474,S0003
2026-04-25 12:52:35,P01063,2025-12-29,259,0,12.7,,259,BrightBasket Crispy Canned Beans 6-Pack,Canned & Pantry,False,18.36388508891929,5.663776580990824,17.188596443228455,55,151,5.204545454545454,0.927426101505856,0.903,669857.6,49.9,24.01,12,0.936,WestCoast Distributors,12.7,17.188596443228455,MONITOR,72.0,0.0,1115.0242512722305,False,1.0,False,10,1.1150242512722304,0.4642857142857145,1.9399999999999995,-0.6400000000000006,12.879309965557944,S0003
2026-04-25 12:52:35,P00335,2025-12-29,190,93,12.61,,283,UrbanHarvest Natural Chips 500g,Snacks,False,13.813953488372093,5.165838482301877,12.929860465116278,30,71,2.9615384615384617,0.9283882783882784,0.874,275401.35,27.84,10.15,24,0.936,RiverBend Supply,12.61,12.929860465116278,MONITOR,0.0,0.0,500.3545683348839,False,1.0,False,10,0.5003545683348839,0.4964285714285716,2.52,-0.6400000000000006,12.876783139763456,S0003
2026-04-25 12:52:35,P00078,2025-12-29,86,0,10.39,,86,QuickFresh Deluxe Juices 1L,Beverages,False,7.671251719394773,3.7036258685632792,7.180291609353507,34,84,6.471698113207547,0.915756372062231,0.962,90178.11,16.37,9.47,6,0.936,NaturalBridge Supply,10.39,7.180291609353507,MONITOR,61.0,0.0,424.324358858872,False,1.0,False,10,0.424324358858872,1.289285714285714,0.7600000000000007,-0.6400000000000006,11.833610073144587,S0003
2026-04-25 12:52:35,P00426,2025-12-29,185,0,12.15,2026-02-11,185,EcoGreen Extra Fresh Bread 500g,Bakery,True,13.522571819425444,4.422603455193523,12.657127222982217,55,157,7.529411764705882,0.9391809821273642,0.971,6029.849999999999,0.61,0.33,36,0.936,MountainTop Supply,12.15,12.657127222982217,MONITOR,88.0,0.0,14.283568071135424,False,1.0,False,10,0.0142835680711354,0.6607142857142856,0.5800000000000005,-0.6400000000000006,10.61499785378542,S0003
2026-04-25 12:52:35,P00458,2025-12-29,378,8,57.06,2026-08-31,386,PureStart Extra Fresh Cakes 1kg,Bakery,True,6.19041095890411,2.943578460287542,5.794224657534246,8,15,1.105263157894737,0.90550859012817,0.712,115978.78,26.11,9.54,24,0.936,BrightPath Foods,57.06,5.794224657534246,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.760000000000001,-0.6400000000000006,5.12,S0003
2026-04-25 12:52:35,P01252,2025-12-29,697,132,20.62,,829,ClearChoice Family Size Protein 12-Pack,Health & Wellness,False,31.83173734610123,12.286104395782624,29.79450615595075,59,146,2.7058823529411766,0.9334428594326014,0.714,1097149.86,48.6,23.82,1,0.936,LionShare Provisions,20.62,29.79450615595075,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.720000000000001,-0.6400000000000006,5.08,S0003
2026-04-25 12:52:35,P00194,2025-12-29,454,187,207.9,2026-08-22,641,NaturePath Extra Fresh Yogurt 12-Pack,Dairy & Eggs,True,2.237479806138934,1.2567555112449764,2.094281098546042,10,34,10.5,0.8940217391304348,0.725,13476.05,9.73,6.6,36,0.936,VantagePoint Supply,207.9,2.094281098546042,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.5,-0.6400000000000006,4.859999999999999,S0003
2026-04-25 12:52:35,P00607,2025-12-29,360,225,18.01,2026-10-03,585,HomeLine Value Pack Ice Cream 500g,Frozen Foods,True,17.98221614227086,5.355674088758514,16.831354309165526,56,155,5.487179487179487,0.91735594154949,0.73,544597.35,41.43,14.84,12,0.936,CoastalTrade LLC,18.01,16.831354309165526,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.4,-0.6400000000000006,4.76,S0003
2026-04-25 12:52:35,P01249,2025-12-29,223,142,21.06,,365,PrimePick Original OTC Meds 150g,Health & Wellness,False,9.800824175824175,3.767324859403359,9.173571428571428,74,197,12.548387096774194,0.9237536656891496,0.733,100747.3,14.23,5.66,48,0.936,HeartlandFoods,21.06,9.173571428571428,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.34,-0.6400000000000006,4.699999999999999,S0003
2026-04-25 12:52:35,P00888,2025-12-29,266,102,23.29,2026-08-10,368,BrightBasket Bold Pork 2L,Meat & Seafood,True,10.82079343365253,4.680990988014679,10.128262653898767,29,75,4.2368421052631575,0.9209579704657326,0.74,226790.36,29.46,14.7,12,0.936,XenithFoods Corp.,23.29,10.128262653898767,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,5.2,-0.6400000000000006,4.56,S0003
2026-04-25 12:52:35,P00665,2025-12-29,78,13,22.92,,91,NovaBrand Crispy Shampoo 500g,Personal Care,False,3.256080114449213,1.7854721187916156,3.0476909871244633,10,23,3.935483870967742,0.919758064516129,0.766,78879.77,35.05,16.69,12,0.936,InnoSource Corp.,22.92,3.0476909871244633,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,4.68,-0.6400000000000006,4.039999999999999,S0003
2026-04-25 12:52:35,P00387,2025-12-29,450,81,23.2,,531,QuickFresh Farm Popcorn 24ct,Snacks,False,17.960219478737997,6.216541913182627,16.810765432098766,86,301,11.966666666666669,0.9309929078014184,0.769,21607.63,1.66,0.73,48,0.936,EcoChain Logistics,23.2,16.810765432098766,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,4.619999999999999,-0.6400000000000006,3.979999999999998,S0003
2026-04-25 12:52:35,P00779,2025-12-29,358,103,85.17,,461,PureStart Natural Detergent 12-Pack,Household,False,4.019662921348314,2.283594250114872,3.762404494382022,14,33,4.555555555555555,0.9057704112952732,0.795,37078.42,13.16,7.78,12,0.936,ThunderbirdFoods,85.17,3.762404494382022,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,4.1,-0.6400000000000006,3.459999999999999,S0003
2026-04-25 12:52:35,P00277,2025-12-29,520,188,19.72,2026-04-11,708,NovaBrand Classic Butter 2L,Dairy & Eggs,True,23.85499316005472,6.648578926848087,22.328273597811215,106,353,10.342105263157896,0.9246113504401572,0.807,696421.62,39.99,17.62,1,0.936,RainierPeak Supply,19.72,22.328273597811215,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.859999999999999,-0.6400000000000006,3.2199999999999984,S0003
2026-04-25 12:52:35,P00350,2025-12-29,529,182,54.81,,711,HomeLine Original Crackers 1L,Snacks,False,8.733242134062927,3.6026972802812005,8.1743146374829,13,28,1.6153846153846154,0.9385763490241102,0.829,115243.31,18.2,11.31,1,0.936,United Provisions,54.81,8.1743146374829,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.420000000000001,-0.6400000000000006,2.78,S0003
2026-04-25 12:52:35,P00709,2025-12-29,398,370,15.34,,768,TrueGrain Premium Skincare 1kg,Personal Care,False,24.504787961696305,9.66612027411248,22.93648153214774,52,114,2.511111111111111,0.93205325140809,0.829,183718.44,10.37,5.33,36,0.936,United Provisions,15.34,22.93648153214774,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.420000000000001,-0.6400000000000006,2.78,S0003
2026-04-25 12:52:35,P01137,2025-12-29,689,7,30.34,,696,PureStart Farm Baby Food 1L,Baby & Infant,False,20.538987688098494,6.407576727731477,19.22449247606019,25,58,1.5833333333333333,0.9236898016997168,0.836,169945.96,11.34,5.87,6,0.936,ArcticFresh Foods,30.34,19.22449247606019,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.2800000000000007,-0.6400000000000006,2.64,S0003
2026-04-25 12:52:35,P00878,2025-12-29,240,113,24.01,2026-02-14,353,EverFresh Family Size Pork 2L,Meat & Seafood,True,8.952054794520548,3.437332745462546,8.379123287671232,15,31,1.696969696969697,0.9321789321789322,0.846,287801.4,44.04,19.13,24,0.936,JupiterReach Supply,24.01,8.379123287671232,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.0800000000000005,-0.6400000000000006,2.44,S0003
2026-04-25 12:52:35,P00404,2025-12-29,395,0,17.41,,395,SunValley Extra Fresh Granola Bars 150g,Snacks,False,20.66757865937073,6.091339193492189,19.344853625171,116,348,11.214285714285714,0.928633866133866,0.846,56899.53,3.77,1.47,36,0.936,JupiterReach Supply,17.41,19.344853625171,OK,93.0,0.0,0.0,False,1.0,False,0,0.0,0.0,3.0800000000000005,-0.6400000000000006,2.44,S0003
2026-04-25 12:52:35,P00082,2025-12-29,636,362,62.86,,998,PrimePick Farm Juices 24ct,Beverages,False,9.276333789329684,3.779211444630558,8.682648426812586,33,87,5.75,0.914866255144033,0.861,69024.37,10.27,4.64,1,0.936,OceanBridge Imports,62.86,8.682648426812586,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.78,-0.6400000000000006,2.1399999999999997,S0003
2026-04-25 12:52:35,P00436,2025-12-29,206,67,35.67,2026-04-16,273,ClearChoice Farm Rolls 150g,Bakery,True,5.7217630853994494,3.0043178451735995,5.355570247933884,37,115,13.576923076923077,0.9295470884255932,0.866,115654.6,28.19,16.99,48,0.936,AbsoluteFresh Supply,35.67,5.355570247933884,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.68,-0.6400000000000006,2.0399999999999996,S0003
2026-04-25 12:52:35,P00906,2025-12-29,522,134,51.66,2026-09-12,656,ClearChoice Bold Pork 6-Pack,Meat & Seafood,True,9.701778385772911,4.027812161163226,9.080864569083444,71,197,12.88888888888889,0.9231481481481482,0.872,152972.96,21.94,10.96,6,0.936,FuelForward Distributors,51.66,9.080864569083444,OK,0.0,0.0,0.0,False,1.0,False,0,0.0,0.0,2.56,-0.6400000000000006,1.9199999999999997,S0003
